Monthly AMOC Index (NADW)\Year\Month\Trajectory ID
20.26692	1	30-May-1804	17
19.23731	1	10-Jun-1804	17
19.69187	1	20-Jun-1804	17
20.12885	1	30-Jun-1804	17
20.07924	1	10-Jul-1804	17
19.06951	1	20-Jul-1804	17
19.19514	1	30-Jul-1804	17
19.69365	1	10-Aug-1804	17
19.64710	1	20-Aug-1804	17
20.24812	1	30-Aug-1804	17
20.46202	1	10-Sep-1804	17
19.52665	1	20-Sep-1804	17
19.08920	1	30-Sep-1804	17
19.15857	1	10-Oct-1804	17
17.93975	1	20-Oct-1804	17
19.05155	1	30-Oct-1804	17
17.62193	1	10-Nov-1804	17
17.73402	1	20-Nov-1804	17
15.80453	1	30-Nov-1804	17
18.88065	1	10-Dec-1804	17
15.80486	1	20-Dec-1804	17
17.69894	1	30-Dec-1804	17
18.56761	1	10-Jan-1805	17
18.24463	1	20-Jan-1805	17
14.82040	1	30-Jan-1805	17
19.70666	1	10-Feb-1804	18
16.99676	1	20-Feb-1804	18
19.01079	1	30-Feb-1804	18
20.72208	1	10-Mar-1804	18
18.01236	1	20-Mar-1804	18
18.83025	1	30-Mar-1804	18
19.51642	1	10-Apr-1804	18
19.94152	1	20-Apr-1804	18
20.30097	1	30-Apr-1804	18
19.98644	1	10-May-1804	18
19.38442	1	20-May-1804	18
20.26602	1	30-May-1804	18
19.87024	1	10-Jun-1804	18
20.21442	1	20-Jun-1804	18
19.21354	1	30-Jun-1804	18
19.26623	1	10-Jul-1804	18
19.77282	1	20-Jul-1804	18
19.99597	1	30-Jul-1804	18
20.24581	1	10-Aug-1804	18
19.62330	1	20-Aug-1804	18
19.91541	1	30-Aug-1804	18
18.88542	1	10-Sep-1804	18
18.95583	1	20-Sep-1804	18
18.75792	1	30-Sep-1804	18
17.76449	1	10-Oct-1804	18
18.43504	1	20-Oct-1804	18
17.69165	1	30-Oct-1804	18
19.02608	1	10-Nov-1804	18
19.97043	1	20-Nov-1804	18
17.32886	1	30-Nov-1804	18
15.85517	1	10-Dec-1804	18
17.19803	1	20-Dec-1804	18
17.68087	1	30-Dec-1804	18
17.02855	1	10-Jan-1805	18
17.32422	1	20-Jan-1805	18
17.46297	1	30-Jan-1805	18
19.69440	1	10-Feb-1804	19
16.97024	1	20-Feb-1804	19
20.75554	1	30-Feb-1804	19
19.39172	1	10-Mar-1804	19
19.33195	1	20-Mar-1804	19
20.70387	1	30-Mar-1804	19
20.45090	1	10-Apr-1804	19
22.01420	1	20-Apr-1804	19
18.89678	1	30-Apr-1804	19
19.50864	1	10-May-1804	19
20.46173	1	20-May-1804	19
19.50704	1	30-May-1804	19
20.64696	1	10-Jun-1804	19
19.63571	1	20-Jun-1804	19
19.46263	1	30-Jun-1804	19
18.47714	1	10-Jul-1804	19
19.38547	1	20-Jul-1804	19
18.56562	1	30-Jul-1804	19
19.05572	1	10-Aug-1804	19
19.31911	1	20-Aug-1804	19
19.61154	1	30-Aug-1804	19
20.84216	1	10-Sep-1804	19
20.48159	1	20-Sep-1804	19
18.82909	1	30-Sep-1804	19
19.55832	1	10-Oct-1804	19
19.47188	1	20-Oct-1804	19
18.59055	1	30-Oct-1804	19
18.39614	1	10-Nov-1804	19
18.25449	1	20-Nov-1804	19
16.67698	1	30-Nov-1804	19
15.30248	1	10-Dec-1804	19
16.22061	1	20-Dec-1804	19
16.20930	1	30-Dec-1804	19
16.74421	1	10-Jan-1805	19
17.70003	1	20-Jan-1805	19
17.16395	1	30-Jan-1805	19
19.71600	1	10-Feb-1804	20
16.83438	1	20-Feb-1804	20
18.42207	1	30-Feb-1804	20
19.28252	1	10-Mar-1804	20
23.02578	1	20-Mar-1804	20
21.26790	1	30-Mar-1804	20
21.75265	1	10-Apr-1804	20
18.47459	1	20-Apr-1804	20
21.10447	1	30-Apr-1804	20
20.50994	1	10-May-1804	20
19.80225	1	20-May-1804	20
19.71427	1	30-May-1804	20
20.30064	1	10-Jun-1804	20
19.64598	1	20-Jun-1804	20
19.47094	1	30-Jun-1804	20
19.05698	1	10-Jul-1804	20
19.36766	1	20-Jul-1804	20
19.45330	1	30-Jul-1804	20
19.00522	1	10-Aug-1804	20
19.32741	1	20-Aug-1804	20
19.29239	1	30-Aug-1804	20
20.03497	1	10-Sep-1804	20
19.73360	1	20-Sep-1804	20
19.31778	1	30-Sep-1804	20
18.98936	1	10-Oct-1804	20
18.31977	1	20-Oct-1804	20
17.85517	1	30-Oct-1804	20
17.33673	1	10-Nov-1804	20
18.06538	1	20-Nov-1804	20
16.63567	1	30-Nov-1804	20
17.06421	1	10-Dec-1804	20
16.46929	1	20-Dec-1804	20
14.40764	1	30-Dec-1804	20
20.57148	1	10-Jan-1805	20
20.26651	1	20-Jan-1805	20
16.86214	1	30-Jan-1805	20
19.71385	1	10-Feb-1804	21
17.40012	1	20-Feb-1804	21
17.71296	1	30-Feb-1804	21
18.58043	1	10-Mar-1804	21
19.46454	1	20-Mar-1804	21
18.38313	1	30-Mar-1804	21
18.35403	1	10-Apr-1804	21
18.68956	1	20-Apr-1804	21
19.84555	1	30-Apr-1804	21
18.94638	1	10-May-1804	21
20.37251	1	20-May-1804	21
20.59724	1	30-May-1804	21
19.96182	1	10-Jun-1804	21
20.66845	1	20-Jun-1804	21
19.00010	1	30-Jun-1804	21
19.57949	1	10-Jul-1804	21
18.70797	1	20-Jul-1804	21
19.67696	1	30-Jul-1804	21
19.96660	1	10-Aug-1804	21
20.12605	1	20-Aug-1804	21
19.13743	1	30-Aug-1804	21
19.50781	1	10-Sep-1804	21
19.03065	1	20-Sep-1804	21
19.79086	1	30-Sep-1804	21
20.00959	1	10-Oct-1804	21
19.35553	1	20-Oct-1804	21
18.17735	1	30-Oct-1804	21
19.50346	1	10-Nov-1804	21
19.11315	1	20-Nov-1804	21
16.57842	1	30-Nov-1804	21
16.99410	1	10-Dec-1804	21
18.72910	1	20-Dec-1804	21
15.58715	1	30-Dec-1804	21
15.81792	1	10-Jan-1805	21
18.24513	1	20-Jan-1805	21
17.38563	1	30-Jan-1805	21
19.72840	1	10-Feb-1804	22
17.25139	1	20-Feb-1804	22
19.18137	1	30-Feb-1804	22
18.48173	1	10-Mar-1804	22
19.66106	1	20-Mar-1804	22
18.72289	1	30-Mar-1804	22
17.28447	1	10-Apr-1804	22
21.02405	1	20-Apr-1804	22
20.51555	1	30-Apr-1804	22
19.90583	1	10-May-1804	22
19.55539	1	20-May-1804	22
19.30893	1	30-May-1804	22
20.12803	1	10-Jun-1804	22
19.90881	1	20-Jun-1804	22
18.70508	1	30-Jun-1804	22
20.06543	1	10-Jul-1804	22
19.87732	1	20-Jul-1804	22
20.01884	1	30-Jul-1804	22
20.05053	1	10-Aug-1804	22
20.28709	1	20-Aug-1804	22
19.19349	1	30-Aug-1804	22
19.10309	1	10-Sep-1804	22
